id,image_path,emotion,caption,valence,arousal
80,edited_image/unsplash_human/excitement/6OuoxMVmc44_Children playing superheroes  .jpg,excitement,"Dynamic ocean scene with motion blur, three superheroes in red/blue suits sprinting across waves. Deep teal tones, high contrast, dramatic lighting. Sense of urgency and power. Turbulent water, blurred background. Action-packed, cinematic, adrenaline-fueled hero adventure.",0.4273749589920044,2.0616899728775024
81,edited_image/unsplash_human/excitement/c_IajJmUucs_Children playing superheroes  .jpg,excitement,"A determined young superhero in vibrant blue, red, and yellow costume stands confidently on a cobblestone street. Bold Superman emblem gleams. Red cape flows. Masked face shows fierce resolve. Behind, a garage door. Bright daylight highlights textures. Excitement radiates from posture and vivid colors. Theme: childhood heroism and imagination.",1.899064064025879,1.715107798576355
82,edited_image/unsplash_human/excitement/Dz6HuHE2Ki0_Kids playing soccer  .jpg,excitement,"Vibrant green soccer field under bright daylight. A lone player in red sprinting with intense focus. Three soccer balls scattered near white lines. Dynamic composition, crisp textures, high contrast. Evokes thrilling match energy, motion, and competitive spirit.",0.228124737739563,1.9995335340499878
83,edited_image/unsplash_human/excitement/-Oie_2SDMtc_Snow skiing.jpg,excitement,"A lone skier carves down a snowy mountain slope under a dramatic, moody sky. Cool blue tones dominate, with soft lighting and misty background peaks. The skier's dynamic posture and motion blur convey exhilarating speed and freedom in a vast, serene alpine wilderness.",0.9074034690856934,2.144501566886902
84,edited_image/unsplash_human/excitement/OW4Cu-4ZSos_Racing motorcycles  .jpg,excitement,"Dramatic sky over wind turbines, rugged motorcycles parked on dry grass. Riders poised for adventure. Moody, high-contrast tones. Wind energy meets open road. Textured terrain, cinematic composition. Excitement in stillness. Freedom, speed, and nature's power.",0.892282247543335,0.9064239263534546
85,edited_image/unsplash_human/excitement/72E4Zb9SPO8_Soccer players  .jpg,excitement,"A joyful bulldog peeks from behind a blue sports jersey, eyes wide with excitement, as a soccer ball hovers mid-air above a vibrant green field. Dynamic motion blur, bright natural lighting, and vivid color contrast capture the thrill of play.",0.8046609163284302,1.6708381175994873
86,edited_image/unsplash_human/excitement/DJClplNNYoY_Kayaking on water  .jpg,excitement,"Kayakers paddle vibrant red and yellow kayaks through a narrow, glowing slot canyon. Dramatic blue light filters through rock formations, casting sharp shadows. Water ripples gently. Exciting adventure in a surreal, immersive natural wonderland. Bold colors contrast with deep, moody tones.",0.09909582138061523,0.7543952465057373
87,edited_image/unsplash_human/excitement/SbzwHkk3wF4_Kids playing soccer  .jpg,excitement,"Vibrant green artificial turf field under twilight sky, flanked by urban buildings and an elevated bridge. Two players in motion, one sprinting, one poised. Warm ambient lighting contrasts cool blues. Dynamic composition, sharp focus, energetic motion blur. Urban sports excitement captured in gritty, cinematic style.",0.3801147937774658,1.0203137397766113
88,edited_image/unsplash_human/excitement/fjqacsPRnUI_Mountain biking  .jpg,excitement,"Misty forest at dusk, tall trees with textured bark, warm earthy tones, soft diffused light filtering through dense canopy, rich contrast, serene yet mysterious atmosphere, fallen logs, quiet wilderness, evokes wonder and solitude, immersive natural beauty, tranquil yet adventurous mood.",1.1301687955856323,-0.6593263149261475
89,edited_image/unsplash_human/excitement/Fk5-NJzOTDE_Football field  .jpg,excitement,"Golden retriever stands alert on vibrant green turf, sunlit fur glowing. Background blurred soccer goals hint at playful energy. Warm tones contrast cool grass. Dynamic, crisp composition. Excitement radiates from poised stance and bright, focused gaze. Nature meets sport in this lively, sun-drenched moment.",1.0459327697753906,0.7734110355377197
90,edited_image/unsplash_human/excitement/VNVYpIZn9xQ_Racing motorcycles  .jpg,excitement,"Rain-splattered windshield view: lone motorcyclist speeding down wet road, blurred motion, vibrant greens and grays, dramatic backlighting, gritty texture, high contrast, adrenaline rush, stormy atmosphere, dynamic composition, symbol of freedom and speed through rain-soaked forest tunnel.",0.37157249450683594,2.174320936203003
91,edited_image/unsplash_human/excitement/DS-5gJa0kic_Kids playing soccer  .jpg,excitement,"Children play soccer under vibrant autumn trees, golden leaves framing the scene. Bright green field contrasts with warm hues. Dynamic motion, focused expressions, and crisp lighting evoke youthful energy. Goal in distance, ball mid-air. Nature's beauty meets spirited play.",0.9858423471450806,1.6834384202957153
92,edited_image/unsplash_human/excitement/sFaRftmKvq0_Marathon running event  .jpg,excitement,"Four runners in pink tops sprint uphill on snowy, rocky terrain under a misty gray sky. Dynamic motion blur accentuates their determined strides. High contrast between vibrant gear and muted landscape amplifies excitement. Cold, crisp atmosphere. Mountainous backdrop. Focus on grit, endurance, and exhilarating challenge.",0.7614355087280273,1.6763126850128174
93,edited_image/unsplash_human/excitement/6l8HEY5oCi0_Energetic group run.jpg,excitement,"Five runners in vibrant pink gear sprint along a misty lakeshore, motion blurred with energy. Lush green forest towers behind them under golden sunlight. Dynamic composition, vivid contrast, and crisp textures capture exhilaration. Nature's backdrop amplifies their determined stride--pure adrenaline and freedom.",0.634617805480957,2.1774094104766846
94,edited_image/unsplash_human/excitement/RR407e88Nkg_Children playing superheroes  .jpg,excitement,"A child in a superhero costume rides vibrant red horses down a city street, cape flowing. Bold blue and red colors contrast sharply against urban backdrop. Dynamic motion, bright daylight, and heroic posture evoke excitement and adventure. Trees and buildings frame the energetic scene.",1.5719926357269287,1.1044803857803345
95,edited_image/unsplash_human/excitement/1P9_gs54iZw_Kids playing water  .jpg,excitement,"A joyful baby elephant splashes in turquoise water, trunk raised, tusks gleaming. Dynamic water droplets arc around it. Bright, sunlit scene with vivid contrast. Playful energy, natural textures, and pure excitement. Background blurred to emphasize motion and the elephant's lively expression.",1.8388495445251465,1.2058535814285278
96,edited_image/unsplash_human/excitement/U22mr8QmDvE_Football players running  .jpg,excitement,"Vibrant autumn leaves frame tiny runners in red jerseys sprinting across a sunlit field. Golden bokeh background, dynamic motion blur, joyful expressions, crisp textures. High contrast, warm tones. Symbolic of energy, nature, and youthful vigor. Exciting, whimsical, miniature world adventure.",1.5420506000518799,1.6807397603988647
97,edited_image/unsplash_human/excitement/Eus76BcieVQ_Colorful balloons flying  .jpg,excitement,"A hiker in blue jacket and backpack stands on a misty mountain ridge, gazing upward at vibrant red and purple balloons floating against a soft, overcast sky. Dramatic contrast highlights the adventurous spirit. The scene evokes wonder, freedom, and awe in nature's grandeur.",1.7287523746490479,0.43410301208496094
98,edited_image/unsplash_human/excitement/RoFc4jEy55o_Christmas decorated baby  .jpg,excitement,"Two joyful toddlers in red Santa hats sprint across a misty, rugged Icelandic valley. One runs toward the camera with wide-eyed excitement, the other follows behind. Warm golden light contrasts with cool earth tones. Steam rises in the distance. Dynamic motion, vibrant textures, and playful energy evoke wonder and adventure.",0.7842332124710083,1.662962794303894
99,edited_image/unsplash_human/excitement/4lfZHaIBWMc_Dolphins jumping ocean.jpg,excitement,"A dolphin leaps dynamically from vibrant blue ocean waves under bright sky. Splashing water trails behind, capturing motion and energy. Sharp focus, vivid colors, high contrast. Theme: wild freedom and exhilaration. Pure joy in nature's power.",1.5934699773788452,1.7897847890853882
100,edited_image/unsplash_human/excitement/Z15VEca6eB8_Colorful balloons flying  .jpg,excitement,"A joyful woman leaps amid blooming cherry trees at dusk, arms outstretched. Vibrant pink hot air balloons float above against a soft gradient sky. Warm, golden light illuminates her smile. Earthy stone paths and textured bark frame the scene. Serene yet exhilarating, capturing freedom and wonder in nature.",1.888542652130127,1.1299946308135986
101,edited_image/unsplash_human/excitement/yxFbkyNhF-c_Snow skiing.jpg,excitement,"A skier in black gear stands poised on snowy slopes under a vibrant blue sky, snowflakes swirling. Behind, another skier glides dynamically through powder. High contrast, crisp textures, and cool tones amplify the thrill of alpine adventure. Motion blur hints at speed. Pure winter excitement captured in vivid, cinematic detail.",0.8500692844390869,2.6039575338363647
102,edited_image/unsplash_human/excitement/QBAMncfwXr8_Group dance  .jpg,excitement,"Dancers in black and one in red strike dynamic poses across a sunlit, rocky desert under a clear blue sky. Bold contrast, sharp silhouettes, and expansive composition evoke energy and freedom. Dramatic lighting highlights textured stone and fluid motion, creating an exhilarating, cinematic scene of movement and harmony with nature.",1.1076886653900146,1.3679587841033936
103,edited_image/unsplash_human/excitement/cuIwZaJAFS8_Racing motorcycles  .jpg,excitement,"Aerial view: giant, glossy green leaf veins frame speeding motorcycles. Dynamic motion blur, vibrant contrast, lush tropical texture. Excitement radiates from the rush of bikes against nature's grand scale. Bold, cinematic lighting. Nature meets adrenaline in a surreal, high-energy composition.",-0.1187848448753357,1.206438660621643
104,edited_image/unsplash_human/excitement/miZ59VJcc-s_Football field  .jpg,excitement,"A majestic deer silhouette dissolving into particles, standing boldly on a vibrant green soccer field. Dramatic contrast, sharp antlers, and dynamic motion blur evoke wild energy. Background: blurred stadium goals under soft, diffused light. Theme: nature meets sport--exciting fusion of wilderness and athleticism.",0.509514570236206,0.7619465589523315
105,edited_image/unsplash_human/excitement/_tsCWHs44oY_Children playing superheroes  .jpg,excitement,"Two adventurers in vibrant red gear scale a dense, misty forest cliff beside a turquoise lake. Dramatic golden sunlight pierces the canopy, casting sharp shadows. Their determined poses and upward gaze evoke thrill and awe. Textured bark, deep greens, and bold color contrast amplify the wild, exhilarating atmosphere.",0.7004950046539307,1.9708610773086548
106,edited_image/unsplash_human/excitement/dxtnwrmG_qs_Marathon running event  .jpg,excitement,"Sunlit mountain trail race. Runners in vibrant gear sprint uphill, arms pumping, faces determined. Golden light glows on rugged cliffs and autumn trees. Dynamic motion blur trails. Earthy textures contrast with bright colors. Epic, adventurous, exhilarating. Nature's grandeur fuels their stride.",1.3470057249069214,1.7018576860427856
107,edited_image/unsplash_human/excitement/kFEU8HHcnOo_Kids playing soccer  .jpg,excitement,"Vibrant green artificial turf soccer field by misty lake, framed by dense pine forest. Two players in red jerseys intensely compete for ball, dynamic poses suggesting fierce action. Moody, cinematic lighting with high contrast. Reflective water surface adds depth. Exciting, surreal, nature-meets-sport energy.",-0.05664879083633423,2.01288378238678
